song_duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,audio_mode,speechiness,tempo,audio_valence,time_signature_1,key_1
185573,0.8740000000000001,0.452,0.158,0.0005269999999999,0.0846,-14.317,True,0.0358,129.822,0.134,False,False
217845,0.488,0.675,0.493,0.0,0.073,-5.197,False,0.0792,129.97899999999998,0.8170000000000001,False,True
167823,0.569,0.853,0.7140000000000001,0.0101,0.0716,-6.1770000000000005,True,0.0767,92.375,0.836,False,False
123666,0.4579999999999999,0.4529999999999999,0.51,0.0,0.106,-8.94,True,0.0357,83.045,0.747,False,False
223448,0.000518,0.528,0.983,0.000324,0.18,-3.133,True,0.146,144.981,0.141,False,False
198281,0.00557,0.698,0.875,1.88e-06,0.0618,-4.665,True,0.0824,115.012,0.39,False,False
260026,0.0653,0.838,0.563,0.0128,0.12,-7.105,True,0.0698,96.886,0.362,False,False
167920,0.769,0.569,0.701,0.000104,0.211,-7.404,True,0.0307,97.436,0.933,False,False
287626,0.7959999999999999,0.693,0.4539999999999999,0.000154,0.143,-12.44,True,0.0332,122.641,0.54,False,False
214880,0.792,0.36,0.757,0.0125,0.147,-6.832000000000001,True,0.0405,83.865,0.341,False,False
255600,0.444,0.579,0.617,4.31e-06,0.143,-7.586,False,0.0458,80.439,0.718,False,False
221106,0.914,0.589,0.242,0.0,0.0887,-10.517,True,0.0442,89.749,0.257,False,False
212226,0.000646,0.5539999999999999,0.833,0.0025,0.0737,-6.667000000000001,False,0.0347,142.673,0.773,False,False
226981,0.12,0.6940000000000001,0.726,0.00258,0.215,-7.297000000000001,False,0.0322,105.968,0.451,False,False
310520,0.94,0.372,0.317,6.96e-05,0.122,-13.372,False,0.0373,113.23,0.381,False,False
173925,0.125,0.71,0.563,0.0,0.196,-8.004,True,0.0403,101.931,0.427,False,False
317053,0.0174,0.885,0.833,0.000105,0.0452,-7.325,True,0.207,97.812,0.8059999999999999,False,False
272665,0.00532,0.408,0.953,0.0,0.3379999999999999,-3.883,True,0.226,177.94,0.291,False,False
247054,0.0021,0.716,0.541,0.0,0.115,-7.909,True,0.149,139.97799999999998,0.387,False,True
215714,0.762,0.743,0.748,6.25e-05,0.0939,-4.822,True,0.0519,126.086,0.476,False,False
161960,0.908,0.747,0.226,0.000168,0.107,-13.635,True,0.0415,123.789,0.778,False,False
235545,0.568,0.851,0.541,0.0,0.13,-6.825,True,0.0505,124.959,0.4479999999999999,False,False
272733,0.181,0.5770000000000001,0.82,8.599999999999999e-06,0.165,-5.4910000000000005,True,0.0365,141.61,0.753,False,False
169240,0.785,0.748,0.3939999999999999,0.000855,0.206,-11.145,True,0.11,119.837,0.574,False,False
149933,0.7390000000000001,0.4539999999999999,0.838,2.3e-05,0.29,-6.971,True,0.0544,192.361,0.903,False,False
208653,0.248,0.7859999999999999,0.648,0.000156,0.138,-8.317,False,0.0522,102.399,0.652,False,False
145573,0.0167,0.8320000000000001,0.6940000000000001,0.0,0.0698,-4.633,True,0.143,121.992,0.476,False,False
190640,0.0423,0.28,0.772,4.58e-05,0.0725,-5.509,True,0.141,153.034,0.356,False,False
205518,0.0264,0.639,0.8240000000000001,0.0,0.198,-6.6770000000000005,False,0.1969999999999999,160.031,0.675,False,False
212053,0.632,0.564,0.488,0.0018,0.155,-5.893,True,0.0252,72.001,0.451,False,False
188057,0.7120000000000001,0.8109999999999999,0.38,0.0,0.309,-6.235,True,0.0406,98.04,0.647,False,False
205323,0.417,0.7,0.492,0.0,0.132,-8.84,True,0.0307,97.001,0.449,False,False
183591,0.272,0.517,0.736,0.0,0.152,-6.062,True,0.0774,143.985,0.3879999999999999,False,False
240600,0.2289999999999999,0.58,0.687,0.0,0.109,-5.4,True,0.106,76.014,0.187,False,False
258826,0.0227,0.965,0.3929999999999999,0.000531,0.353,-9.904,False,0.0835,120.011,0.604,False,False
176024,0.527,0.564,0.412,0.0,0.119,-8.289,True,0.0421,153.849,0.363,False,False
267080,0.0336,0.835,0.669,6.92e-05,0.0535,-5.582000000000001,False,0.0643,122.668,0.542,False,False
175755,0.0414,0.665,0.6509999999999999,0.0,0.0896,-5.515,True,0.156,163.935,0.237,False,True
196571,0.32,0.723,0.506,0.00255,0.315,-7.792000000000001,False,0.0509,105.021,0.5720000000000001,False,False
259240,0.168,0.746,0.585,0.0,0.264,-5.937,False,0.0491,182.018,0.948,False,False
233066,0.253,0.612,0.695,1.28e-06,0.102,-6.016,True,0.143,116.073,0.4039999999999999,False,True
239546,0.0516,0.934,0.4589999999999999,0.0,0.222,-7.654,True,0.1889999999999999,103.04,0.6970000000000001,False,True
195418,0.042,0.687,0.625,0.0,0.151,-6.942,False,0.0284,104.027,0.866,False,True
295426,0.00122,0.204,0.794,0.0,0.148,-7.586,True,0.0618,149.346,0.205,False,False
300883,0.784,0.525,0.371,6.26e-06,0.17,-7.652,True,0.0452,175.02599999999998,0.546,False,False
174105,0.446,0.363,0.579,0.0127,0.264,-10.533,True,0.0986,78.032,0.7190000000000001,False,False
175204,0.0207,0.6859999999999999,0.831,1.74e-06,0.0805,-4.328,True,0.0354,121.974,0.7090000000000001,False,False
240500,0.0949,0.5720000000000001,0.754,1.86e-06,0.0985,-4.148,True,0.0564,150.06799999999998,0.423,False,True
183022,0.574,0.5870000000000001,0.177,5.539999999999999e-05,0.0969999999999999,-12.522,True,0.0647,75.039,0.125,False,True
224240,0.00604,0.421,0.631,0.0,0.322,-5.155,True,0.0537,170.045,0.18,False,False
231480,1.83e-05,0.3989999999999999,0.953,2.53e-05,0.149,-4.276,True,0.0752,174.21599999999998,0.555,False,False
260386,0.00878,0.596,0.894,0.00659,0.104,-5.407,True,0.0265,132.994,0.5720000000000001,False,False
304506,0.0674,0.7490000000000001,0.6990000000000001,0.0019199999999999,0.0763,-13.108,True,0.0371,128.904,0.935,False,True
247066,0.122,0.506,0.563,0.0,0.302,-6.881,True,0.0284,137.17700000000002,0.246,False,False
203493,0.1989999999999999,0.828,0.65,0.0,0.113,-6.153,False,0.045,124.964,0.737,False,False
250158,0.655,0.725,0.8079999999999999,6.12e-05,0.114,-6.049,False,0.111,96.961,0.7190000000000001,False,False
240973,0.185,0.677,0.946,3.56e-06,0.2739999999999999,-2.887,True,0.0553,96.011,0.948,False,False
207208,0.201,0.818,0.858,0.0,0.272,-3.939,False,0.0833,105.964,0.774,False,False
152000,0.882,0.555,0.3339999999999999,0.0,0.127,-6.763,True,0.0701,80.683,0.5479999999999999,False,False
171093,0.208,0.73,0.809,0.0013,0.0804,-6.406000000000001,False,0.0876,101.965,0.825,False,False
267293,0.0274,0.787,0.63,6.69e-06,0.161,-12.295,True,0.0609,125.347,0.882,False,False
214853,0.0964,0.728,0.6729999999999999,6.94e-06,0.0695,-5.766,True,0.0318,127.995,0.489,False,False
247626,0.529,0.5720000000000001,0.261,1.13e-06,0.145,-12.83,True,0.025,78.094,0.0669,False,False
190360,0.6409999999999999,0.66,0.407,1.22e-05,0.0622,-8.993,True,0.0613,119.934,0.324,False,False
290973,0.519,0.629,0.703,0.0,0.11,-4.875,True,0.0504,144.016,0.402,False,False
222426,0.3279999999999999,0.746,0.499,0.0,0.127,-6.774,False,0.0489,136.03799999999998,0.392,False,False
250200,0.56,0.622,0.593,0.0,0.175,-7.755,False,0.0414,100.048,0.369,False,False
225318,0.00143,0.596,0.8959999999999999,1.16e-05,0.352,-3.995,True,0.0339,105.019,0.818,False,False
225400,0.701,0.544,0.166,2.95e-06,0.106,-12.925999999999998,True,0.0347,130.507,0.306,False,False
200373,0.0319,0.731,0.861,0.0,0.0829,-5.881,True,0.0323,104.034,0.78,False,False
162413,0.976,0.478,0.265,5.45e-05,0.119,-13.267,True,0.0257,98.406,0.296,False,False
214670,0.00153,0.545,0.747,0.00397,0.135,-4.877,False,0.0429,128.045,0.2239999999999999,False,False
208573,0.015,0.562,0.889,0.0,0.0637,-2.849,True,0.0368,148.134,0.716,False,False
240562,0.611,0.721,0.5760000000000001,0.0,0.105,-5.181,False,0.1169999999999999,81.988,0.563,False,False
255493,0.011,0.31,0.7,0.00965,0.0828,-5.678,True,0.047,188.386,0.763,False,False
200813,0.0786,0.7240000000000001,0.904,0.0,0.226,-3.354,False,0.0966,90.999,0.846,False,False
199635,0.121,0.6609999999999999,0.684,0.00503,0.157,-6.611000000000001,True,0.0512,125.06,0.371,False,False
161773,0.431,0.604,0.816,0.0005549999999999,0.165,-7.15,True,0.0456,128.89600000000002,0.976,False,False
163636,0.151,0.7340000000000001,0.765,0.0,0.231,-5.562,True,0.0621,109.989,0.518,False,False
215688,0.344,0.7829999999999999,0.465,0.0,0.0875,-7.335,False,0.0471,138.03799999999998,0.48,False,False
318760,0.0213,0.7120000000000001,0.924,0.000381,0.309,-4.367,True,0.0669,104.109,0.8390000000000001,False,False
177109,0.35,0.7979999999999999,0.428,0.000374,0.108,-8.727,False,0.0384,109.981,0.669,False,False
216942,0.316,0.6579999999999999,0.6729999999999999,0.0,0.0807,-6.362,False,0.0512,90.617,0.695,False,False
159466,0.0138,0.778,0.7340000000000001,0.000128,0.31,-7.786,False,0.208,81.498,0.613,False,True
182373,0.0441,0.726,0.907,0.000193,0.3229999999999999,-2.674,False,0.038,103.015,0.64,False,False
194960,0.0938,0.7490000000000001,0.747,1.17e-05,0.256,-6.457000000000001,True,0.121,109.063,0.475,False,False
207142,0.02,0.315,0.6890000000000001,0.0,0.148,-4.751,False,0.125,78.057,0.266,False,False
140533,0.908,0.432,0.2019999999999999,0.0,0.181,-14.518,True,0.0283,100.082,0.6409999999999999,False,False
234333,0.7709999999999999,0.636,0.32,0.0,0.1169999999999999,-9.953,True,0.0279999999999999,114.337,0.2,False,False
233173,0.136,0.7559999999999999,0.855,0.00028,0.302,-3.529,True,0.0669,99.02,0.8109999999999999,False,False
131400,0.805,0.508,0.537,0.000112,0.085,-7.156000000000001,True,0.0288,146.144,0.941,False,False
264200,0.322,0.632,0.736,0.0,0.3389999999999999,-13.945,True,0.0481,136.373,0.7440000000000001,False,False
201000,0.618,0.515,0.3779999999999999,0.0,0.172,-8.264,True,0.065,91.883,0.536,False,False
219297,0.433,0.784,0.882,0.000215,0.132,-4.8,True,0.0679,124.041,0.955,False,False
191148,0.0118,0.875,0.8029999999999999,0.0,0.345,-4.112,True,0.145,140.014,0.962,False,False
194991,0.0107,0.585,0.856,1.34e-05,0.0629,-5.647,False,0.0584,128.054,0.165,False,False
169720,0.0011099999999999,0.65,0.8859999999999999,0.000129,0.3339999999999999,-4.821000000000001,True,0.0483,124.013,0.88,False,False
187682,0.00944,0.593,0.8859999999999999,0.000679,0.141,-2.54,False,0.0648,81.988,0.605,False,False
197770,0.143,0.5429999999999999,0.61,0.0,0.0927,-7.987999999999999,False,0.0289999999999999,114.702,0.291,False,False
288933,0.0345,0.57,0.945,4.43e-06,0.175,-3.636,False,0.053,136.285,0.593,False,False
283747,0.259,0.8220000000000001,0.969,0.000162,0.39,-11.470999999999998,False,0.0582,128.007,0.765,False,False
202493,0.000696,0.315,0.97,0.0,0.2769999999999999,-4.709,True,0.102,178.06799999999998,0.423,False,False
281466,0.929,0.469,0.132,0.0,0.0873,-14.001,True,0.0807,67.01100000000001,0.36,False,False
277906,0.106,0.812,0.625,8.03e-05,0.0765,-7.392,True,0.1169999999999999,115.017,0.545,False,False
166232,0.0702,0.69,0.461,2.54e-06,0.0947,-6.658,True,0.0667,96.996,0.387,False,False
290573,0.2739999999999999,0.6779999999999999,0.794,1.68e-06,0.124,-6.186,False,0.14,87.374,0.54,False,False
228720,4.11e-05,0.294,0.92,0.0002319999999999,0.0804,-2.471,False,0.0635,184.007,0.5820000000000001,False,False
225093,0.555,0.71,0.3929999999999999,0.0011099999999999,0.102,-8.703,False,0.191,76.054,0.431,False,False
271066,0.266,0.81,0.4579999999999999,0.0,0.174,-7.495,False,0.105,125.049,0.493,False,False
234906,0.288,0.625,0.593,1.11e-06,0.0721,-10.925999999999998,True,0.0279999999999999,109.048,0.835,False,False
199866,0.118,0.529,0.871,0.000164,0.115,-5.831,True,0.155,189.837,0.272,False,False
167200,0.426,0.487,0.5579999999999999,0.000149,0.206,-8.579,True,0.0419,125.804,0.429,False,False
291133,0.377,0.623,0.696,0.0,0.126,-6.144,False,0.0313,151.389,0.935,False,False
214866,0.212,0.6940000000000001,0.748,0.0,0.298,-5.337999999999999,False,0.129,192.055,0.922,False,False
208733,0.0716,0.711,0.7959999999999999,0.0045,0.262,-5.87,True,0.0341,109.991,0.901,False,False
156665,0.0577,0.918,0.8370000000000001,0.0,0.353,-5.21,True,0.225,122.979,0.6609999999999999,False,False
262626,0.0127,0.422,0.5770000000000001,0.0008609999999999,0.0848,-9.292,True,0.0263,122.506,0.615,False,False
234596,0.0171,0.8540000000000001,0.564,0.0,0.0849,-4.964,True,0.0485,134.071,0.899,False,True
109302,0.0306,0.927,0.563,0.0,0.0736,-5.827000000000001,True,0.175,103.312,0.8420000000000001,False,False
292415,0.5479999999999999,0.64,0.62,0.000958,0.396,-12.153,True,0.0478,176.757,0.603,False,False
234240,0.0234,0.3779999999999999,0.925,0.00062,0.18,-3.781,True,0.185,108.525,0.584,False,False
215391,0.133,0.846,0.629,0.0,0.0867,-4.475,True,0.115,120.051,0.7120000000000001,False,False
306453,0.396,0.645,0.7859999999999999,0.0,0.111,-4.248,False,0.0566,91.459,0.738,False,False
189535,0.0901,0.862,0.7190000000000001,0.0,0.094,-3.755,False,0.129,135.042,0.541,False,False
203569,0.737,0.483,0.412,0.0,0.1159999999999999,-8.461,True,0.0402,170.16299999999998,0.247,False,False
126200,0.966,0.623,0.331,4.56e-06,0.244,-9.349,True,0.0287,90.308,0.6890000000000001,False,True
213920,0.247,0.342,0.527,0.0,0.299,-4.98,True,0.0275,172.252,0.355,False,False
202478,0.0651,0.733,0.8390000000000001,0.0,0.136,-4.363,True,0.0622,95.038,0.821,False,False
206471,8.18e-05,0.496,0.915,1.82e-06,0.0471,-4.853,True,0.0878,100.031,0.346,False,False
160587,0.00507,0.787,0.777,2.97e-06,0.0628,-5.057,False,0.0474,104.934,0.502,False,False
191413,0.179,0.584,0.76,4.34e-05,0.104,-4.425,False,0.0567,131.952,0.6940000000000001,False,False
205263,0.319,0.68,0.62,1.14e-06,0.158,-5.117,True,0.0607,95.078,0.537,False,False
207222,0.42,0.7140000000000001,0.5579999999999999,7.31e-05,0.1009999999999999,-7.507999999999999,False,0.0619,135.076,0.207,False,False
172173,0.306,0.684,0.631,4.970000000000001e-05,0.103,-6.746,False,0.0378,91.958,0.528,False,False
230506,0.312,0.3879999999999999,0.66,0.000307,0.0943,-7.372000000000001,True,0.0308,143.554,0.401,False,False
204093,0.128,0.897,0.524,0.0,0.119,-3.528,True,0.095,127.072,0.133,False,False
214173,0.573,0.6970000000000001,0.476,0.0002109999999999,0.113,-8.214,True,0.0322,75.04,0.57,False,True
223733,0.0771,0.5589999999999999,0.825,0.0,0.363,-10.725,False,0.0401,122.821,0.805,False,False
217466,0.0171,0.61,0.8220000000000001,1.88e-06,0.093,-4.422,True,0.0355,93.993,0.437,False,False
180018,0.775,0.807,0.433,0.0,0.336,-10.324000000000002,True,0.0936,139.911,0.52,False,False
175853,0.551,0.74,0.322,0.000763,0.17,-9.26,True,0.0399,102.889,0.629,False,False
247840,0.0152,0.708,0.6809999999999999,3.43e-05,0.0373,-11.226,True,0.0422,111.574,0.8140000000000001,False,True
244506,0.0073599999999999,0.3389999999999999,0.8290000000000001,1.26e-05,0.0596,-7.239,True,0.0579999999999999,162.798,0.5,False,False
200093,0.1989999999999999,0.805,0.7859999999999999,0.0,0.1969999999999999,-4.418,True,0.0364,94.983,0.7509999999999999,False,True
152906,0.6659999999999999,0.506,0.42,0.0,0.204,-9.785,True,0.0334,116.76,0.7609999999999999,False,False
221904,0.124,0.611,0.644,0.0,0.124,-7.607,False,0.0553,105.969,0.13,False,False
179640,0.0116,0.6,0.7340000000000001,1.96e-06,0.353,-7.811,True,0.163,125.623,0.7040000000000001,False,True
201173,0.159,0.5770000000000001,0.7559999999999999,0.0002319999999999,0.249,-5.82,True,0.115,176.75,0.6629999999999999,False,False
261703,0.0099,0.7879999999999999,0.601,2.3e-05,0.105,-6.672999999999999,True,0.0413,139.92600000000002,0.242,False,False
267680,0.00013,0.515,0.883,1e-05,0.0751,-4.823,True,0.0342,152.03,0.669,False,False
190422,0.0319,0.7490000000000001,0.85,4.81e-05,0.0678,-4.346,True,0.0468,145.983,0.672,False,False
240653,0.0319,0.589,0.6729999999999999,5.68e-06,0.108,-7.082000000000001,True,0.1669999999999999,193.783,0.209,False,False
216575,0.102,0.8029999999999999,0.631,7.39e-06,0.0858,-4.213,True,0.0444,104.999,0.659,False,False
269000,0.0179,0.618,0.938,0.0,0.1669999999999999,-3.442,True,0.0456,91.455,0.875,False,False
139929,0.311,0.6779999999999999,0.6940000000000001,2.93e-05,0.346,-6.382000000000001,True,0.18,128.097,0.4429999999999999,False,False
246040,4.78e-05,0.213,0.93,0.0,0.126,-4.478,True,0.0671,169.22099999999998,0.386,False,False
279693,0.703,0.261,0.626,8.18e-05,0.336,-5.585,False,0.0355,168.34799999999998,0.358,False,False
284973,0.0537,0.46,0.974,7.95e-06,0.3289999999999999,-5.095,True,0.156,112.684,0.444,False,False
245666,0.00662,0.62,0.503,0.0,0.3329999999999999,-9.77,True,0.0303,105.167,0.917,False,False
164154,0.0206,0.755,0.652,1.41e-05,0.1009999999999999,-6.406000000000001,True,0.0788,158.119,0.486,False,False
218400,0.0219,0.597,0.812,0.00106,0.102,-12.062,True,0.0315,135.68,0.823,False,False
248493,0.888,0.467,0.36,0.00125,0.302,-12.648,False,0.0513,165.757,0.818,False,False
167038,0.0707,0.7070000000000001,0.883,0.0,0.23,-4.281000000000001,True,0.0602,106.031,0.541,False,False
282358,0.00843,0.6559999999999999,0.523,0.0016699999999999,0.0687,-6.862,False,0.0764,119.96,0.2789999999999999,False,False
244706,0.0891,0.617,0.5329999999999999,4.04e-06,0.0415,-11.515999999999998,False,0.0651,158.86,0.835,False,False
204333,0.00134,0.424,0.939,0.0,0.193,-6.162000000000001,False,0.0563,151.25,0.645,False,False
277173,0.0488,0.759,0.455,0.0134,0.25,-10.319,True,0.0457,92.02,0.134,False,False
187591,0.154,0.665,0.775,0.0,0.301,-5.504,True,0.0329,100.01,0.6829999999999999,False,False
266306,0.238,0.809,0.883,0.00234,0.0625,-2.965,True,0.0689,124.096,0.918,False,False
173733,4.67e-05,0.59,0.857,6.4e-06,0.284,-3.982,False,0.0831,110.027,0.652,False,False
213061,0.785,0.612,0.365,0.000967,0.111,-9.973,True,0.0281,97.929,0.171,False,False
273000,0.15,0.685,0.8170000000000001,0.0,0.242,-5.683,True,0.0298,130.41,0.768,False,False
251386,0.288,0.883,0.5670000000000001,0.0,0.152,-6.407,True,0.0425,135.01,0.938,False,False
190185,0.106,0.616,0.432,0.0,0.132,-9.546,True,0.133,84.77799999999999,0.302,False,False
163053,0.885,0.583,0.2319999999999999,0.0,0.15,-8.386000000000001,True,0.034,113.491,0.517,False,False
182573,0.491,0.713,0.492,4.2e-06,0.1119999999999999,-8.636000000000001,True,0.0818,119.924,0.4479999999999999,False,False
189466,0.216,0.4479999999999999,0.612,0.0,0.08,-6.106,True,0.0708,97.773,0.213,False,False
217266,0.0018399999999999,0.351,0.899,0.0001159999999999,0.284,-4.119,True,0.0432,145.015,0.508,False,False
184500,0.0471,0.544,0.853,8.13e-06,0.0781,-5.399,False,0.153,159.942,0.612,False,False
191666,0.0012699999999999,0.8059999999999999,0.902,0.0,0.212,-3.387,False,0.0475,128.94299999999998,0.961,False,False
249026,0.0476,0.8859999999999999,0.6729999999999999,0.0,0.259,-7.306,True,0.109,101.97,0.336,False,False
185086,0.00716,0.7070000000000001,0.8270000000000001,2.65e-05,0.0963,-4.466,True,0.042,115.987,0.505,False,False
249440,0.0045,0.523,0.98,9.22e-06,0.188,-3.615,False,0.147,154.97899999999998,0.33,False,False
160280,0.245,0.667,0.599,0.0,0.107,-8.894,True,0.0291,127.935,0.971,False,False
294640,0.00264,0.695,0.919,4.1e-05,0.062,-3.769,True,0.0381,119.002,0.7170000000000001,False,False
176043,0.0696,0.654,0.58,0.0,0.27,-3.846,True,0.0562,155.97299999999998,0.372,False,False
172460,0.733,0.591,0.472,0.0,0.0987,-4.906000000000001,True,0.0261,114.097,0.627,False,False
191160,0.76,0.212,0.42,0.0,0.307,-9.919,True,0.0344,169.555,0.493,False,False
262160,0.0485,0.779,0.631,0.00316,0.0349,-5.314,True,0.115,97.927,0.6629999999999999,False,False
201799,0.275,0.504,0.821,0.0,0.0418,-3.3560000000000003,True,0.0598,155.131,0.4579999999999999,False,False
141466,0.828,0.552,0.336,0.0,0.324,-10.712,True,0.0311,105.479,0.5529999999999999,False,False
229389,0.141,0.594,0.415,1.58e-06,0.105,-6.99,True,0.0277,138.032,0.205,False,False
244354,0.601,0.536,0.322,2.26e-05,0.113,-12.834,True,0.0621,135.5,0.236,False,False
166243,0.138,0.355,0.6990000000000001,0.000264,0.127,-6.445,False,0.0601,62.883,0.384,False,False
208400,0.0591,0.573,0.913,0.00173,0.156,-4.793,False,0.132,115.715,0.422,False,False
195999,0.0091,0.4039999999999999,0.919,0.0,0.0932,-6.76,True,0.139,93.92,0.207,False,False
191160,0.102,0.679,0.985,0.0107,0.33,-3.357,True,0.0617,124.953,0.462,False,False
191560,0.276,0.51,0.924,0.0,0.385,-1.14,True,0.145,176.83599999999998,0.206,False,False
195000,0.02,0.471,0.669,7.7e-05,0.301,-6.115,True,0.0602,127.983,0.248,False,False
247842,0.0483,0.542,0.466,0.0,0.0964,-6.546,True,0.0342,122.967,0.1669999999999999,False,False
173693,0.0506,0.662,0.908,0.0,0.0508,-4.763999999999999,False,0.0449,149.941,0.967,False,True
179506,0.176,0.489,0.7879999999999999,7.979999999999999e-05,0.196,-11.654000000000002,True,0.0452,165.877,0.88,False,False
231923,0.13,0.8220000000000001,0.659,0.0,0.106,-4.321000000000001,True,0.0418,94.973,0.701,False,False
212500,0.0298,0.5770000000000001,0.615,0.0,0.0969,-8.741,True,0.13,94.05,0.1119999999999999,False,True
207813,0.0243,0.585,0.738,0.0,0.162,-8.03,True,0.0349,129.974,0.25,False,False
240280,0.0597,0.373,0.703,0.0,0.0715,-5.803,True,0.062,123.909,0.221,False,False
166520,0.00445,0.7140000000000001,0.938,0.000136,0.308,-5.379,False,0.182,129.024,0.61,False,False
197009,0.15,0.632,0.353,0.0,0.0402,-8.021,False,0.122,188.002,0.23,False,False
210943,0.0153,0.547,0.437,7.43e-05,0.0732,-9.977,True,0.0287,79.969,0.315,False,False
179565,0.085,0.81,0.659,5.51e-06,0.0977,-6.506,True,0.0411,109.975,0.547,False,False
227635,0.00345,0.515,0.7140000000000001,0.0,0.0781,-6.513999999999999,True,0.0373,77.028,0.307,False,False
217733,0.631,0.474,0.136,0.0,0.0717,-14.114,True,0.0595,124.412,0.2,False,False
185985,0.223,0.812,0.46,0.000236,0.142,-6.622000000000001,False,0.103,99.959,0.602,False,True
236426,0.0387,0.488,0.795,0.0,0.0452,-4.157,False,0.0336,107.846,0.8029999999999999,False,False
251280,0.172,0.598,0.432,0.00035,0.106,-8.619,True,0.0281,122.006,0.254,False,False
251160,0.324,0.65,0.879,0.0,0.376,-3.176,True,0.0328,105.015,0.899,False,False
204253,0.000207,0.55,0.936,2.67e-06,0.302,-2.8760000000000003,True,0.078,158.02,0.767,False,False
218627,0.2769999999999999,0.516,0.484,0.0,0.129,-5.843999999999999,True,0.0659,113.134,0.174,False,False
213000,0.00197,0.487,0.867,0.00602,0.0968,-3.293,False,0.0543,160.048,0.4029999999999999,False,False
253653,0.8,0.605,0.8490000000000001,8.42e-06,0.21,-2.915,True,0.038,96.003,0.889,False,False
244693,0.0005009999999999,0.466,0.763,0.0,0.0973,-4.448,True,0.0318,154.914,0.293,False,False
143800,0.742,0.37,0.606,0.0015,0.1989999999999999,-6.527,True,0.0374,163.967,0.956,False,False
236066,0.00117,0.4639999999999999,0.785,1.46e-06,0.3279999999999999,-7.42,False,0.0436,153.005,0.528,False,False
184040,0.8420000000000001,0.7759999999999999,0.198,0.0,0.35,-11.406,True,0.0318,117.755,0.5670000000000001,False,False
135933,0.551,0.611,0.422,1.06e-06,0.0675,-12.797,True,0.0733,193.921,0.8809999999999999,False,False
254946,0.0381,0.901,0.472,0.0,0.11,-8.416,False,0.1939999999999999,120.0,0.479,False,False
214720,0.484,0.637,0.8640000000000001,0.0,0.222,-4.381,True,0.0468,99.995,0.706,False,False
206320,0.253,0.7759999999999999,0.7340000000000001,3.12e-05,0.187,-6.795,False,0.0702,125.003,0.618,False,False
190000,0.0231,0.5710000000000001,0.677,0.0,0.352,-4.718,False,0.0373,128.00799999999998,0.134,False,False
231333,0.591,0.794,0.4479999999999999,0.0,0.109,-4.771,False,0.0539,120.055,0.588,False,False
159000,0.263,0.79,0.41,0.00314,0.174,-13.241,True,0.0343,112.345,0.815,False,False
211320,0.307,0.708,0.705,0.0,0.13,-3.5610000000000004,True,0.0371,142.039,0.975,False,False
205714,0.0978,0.903,0.8690000000000001,0.000749,0.258,-10.167,False,0.125,139.982,0.8959999999999999,False,False
194988,0.063,0.752,0.679,0.0,0.0727,-6.464,True,0.0304,106.99,0.669,False,False
174705,0.0215,0.8390000000000001,0.922,0.00936,0.0548,-3.1660000000000004,True,0.0568,122.986,0.3279999999999999,False,False
158160,0.753,0.511,0.417,0.0,0.0913,-13.912,True,0.033,174.43599999999998,0.96,False,False
194613,0.108,0.53,0.433,0.0,0.135,-10.598,True,0.185,160.14,0.2739999999999999,False,False
225933,0.148,0.7709999999999999,0.735,0.0,0.288,-9.162,False,0.1159999999999999,119.983,0.385,False,False
217925,0.0589,0.835,0.626,6e-05,0.396,-5.832999999999999,True,0.125,91.03,0.35,False,True
161920,0.0506,0.4629999999999999,0.857,0.0,0.184,-3.063,True,0.0632,111.647,0.856,False,False
193700,0.258,0.867,0.7240000000000001,0.0,0.0527,-4.266,True,0.0978,128.97,0.757,False,False
201526,0.165,0.792,0.895,0.0,0.0501,-3.112,False,0.0589,94.968,0.794,False,True
139733,0.171,0.772,0.672,1.22e-05,0.359,-6.653,True,0.0373,125.227,0.6940000000000001,False,False
193506,0.0285,0.624,0.91,0.000198,0.0789,-5.702999999999999,True,0.0297,104.042,0.767,False,False
266960,0.3879999999999999,0.307,0.433,9.08e-05,0.332,-10.057,True,0.0289999999999999,160.9,0.2239999999999999,False,True
160373,0.382,0.547,0.722,0.0,0.049,-6.593,False,0.0389,112.424,0.654,False,True
188453,0.0761,0.858,0.6779999999999999,0.0,0.0741,-3.87,False,0.0469,117.009,0.922,False,True
215204,0.13,0.809,0.722,0.0,0.118,-4.934,True,0.0692,98.016,0.621,False,False
203530,0.0814,0.8740000000000001,0.58,3.19e-06,0.109,-9.125,False,0.0778,129.985,0.952,False,False
155600,0.623,0.5539999999999999,0.306,0.0,0.106,-8.856,True,0.0468,141.577,0.602,False,True
212880,0.095,0.784,0.765,0.0,0.182,-3.545,True,0.212,94.812,0.845,False,True
244965,0.0138,0.7929999999999999,0.7609999999999999,0.0036799999999999,0.107,-4.959,True,0.0445,145.00799999999998,0.275,False,False
183000,0.747,0.846,0.4639999999999999,3e-06,0.077,-6.822,False,0.046,130.004,0.7040000000000001,False,False
162585,0.0646,0.867,0.545,0.000289,0.0505,-5.192,True,0.0625,139.94299999999998,0.525,False,False
228088,0.263,0.923,0.638,6.840000000000001e-05,0.0864,-4.781000000000001,False,0.0391,127.971,0.773,False,True
203142,0.626,0.6729999999999999,0.389,8.47e-05,0.0987,-12.165,False,0.165,140.078,0.191,False,False
180386,0.371,0.5579999999999999,0.5589999999999999,7.49e-06,0.109,-9.222,True,0.0959,78.558,0.62,False,False
